Clinic,Address,Operator,
Enter Clinic ID,Enter your address!,,
Patient,Sex,Age,DateOfBirth,TestDate,PatId
V4484,M,,2022-01-01,11/23/2022 9:14:44 AM,
Class,RETIport,
Chan,Name,Range(+/-[V]),LowCut[Hz],HighCut[Hz],StimCode,StimDev,StimFreq,
1,OD OD scot.P,2 m,0.5,300,80,LED-3W (DL3),0.3,
2,OD OD max.P.,2 m,0.5,300,80,LED-3W (DL3),0.3,
3,OS OS scot.P,2 m,0.5,300,80,LED-3W (DL3),0.3,
4,OS OS max.P.,2 m,0.5,300,80,LED-3W (DL3),0.3,
Plots of Group,1,scot.ERG
Length,256,Dist[s],4.88281E-04,Channels,4
RAW DATA SECTION:
Chan,Name,Offset,Points[V] (128 per row)
1,OD OD scot.P,1,6.831E-06,6.406E-06,5.094E-06,3.202E-06,8.761E-07,-1.796E-06,-4.512E-06,-7.137E-06,-9.755E-06,-1.259E-05,-1.548E-05,-1.797E-05,-1.989E-05,-2.138E-05,-2.249E-05,-2.324E-05,-2.361E-05,-2.365E-05,-2.360E-05,-2.372E-05,-2.396E-05,-2.401E-05,-2.336E-05,-2.167E-05,-1.907E-05,-1.583E-05,-1.212E-05,-8.518E-06,-5.393E-06,-2.540E-06,2.805E-07,3.042E-06,5.756E-06,8.305E-06,1.008E-05,1.039E-05,9.537E-06,7.787E-06,5.265E-06,2.335E-06,-3.791E-07,-2.773E-06,-4.941E-06,-7.160E-06,-9.606E-06,-1.201E-05,-1.410E-05,-1.538E-05,-1.571E-05,-1.544E-05,-1.482E-05,-1.401E-05,-1.311E-05,-1.248E-05,-1.227E-05,-1.184E-05,-1.053E-05,-8.166E-06,-4.971E-06,-1.509E-06,2.389E-06,6.739E-06,1.082E-05,1.433E-05,1.758E-05,2.070E-05,2.388E-05,2.669E-05,2.840E-05,2.896E-05,2.881E-05,2.803E-05,2.658E-05,2.466E-05,2.262E-05,2.031E-05,1.758E-05,1.462E-05,1.164E-05,8.891E-06,6.586E-06,4.706E-06,3.362E-06,2.389E-06,1.472E-06,6.046E-07,3.171E-08,-5.274E-07,-1.294E-06,-1.815E-06,-1.370E-06,3.193E-07,2.754E-06,5.584E-06,8.944E-06,1.251E-05,1.590E-05,1.890E-05,2.164E-05,2.440E-05,2.711E-05,2.943E-05,3.086E-05,3.079E-05,2.932E-05,2.709E-05,2.429E-05,2.112E-05,1.769E-05,1.377E-05,9.702E-06,6.064E-06,2.814E-06,-1.577E-07,-2.819E-06,-4.957E-06,-6.514E-06,-7.643E-06,-8.267E-06,-8.725E-06,-9.305E-06,-9.953E-06,-1.080E-05,-1.169E-05,-1.175E-05,-1.051E-05,-8.034E-06,-4.966E-06,
2,OD OD max.P.,1,-1.868E-06,-2.541E-06,-3.103E-06,-3.669E-06,-4.241E-06,-4.497E-06,-4.244E-06,-3.961E-06,-3.840E-06,-3.502E-06,-2.826E-06,-3.342E-06,-5.875E-06,-7.918E-06,-6.478E-06,-1.446E-06,4.940E-06,1.041E-05,1.492E-05,1.874E-05,2.072E-05,2.077E-05,2.028E-05,1.895E-05,1.650E-05,1.335E-05,9.044E-06,2.966E-06,-4.244E-06,-1.091E-05,-1.665E-05,-2.131E-05,-2.419E-05,-2.550E-05,-2.587E-05,-2.544E-05,-2.431E-05,-2.218E-05,-1.922E-05,-1.544E-05,-1.048E-05,-5.038E-06,3.871E-07,5.933E-06,1.140E-05,1.552E-05,1.722E-05,1.809E-05,2.139E-05,2.828E-05,3.727E-05,4.588E-05,5.338E-05,6.011E-05,6.560E-05,6.983E-05,7.374E-05,7.674E-05,7.824E-05,7.905E-05,7.899E-05,7.695E-05,7.288E-05,6.860E-05,6.526E-05,6.343E-05,6.381E-05,6.602E-05,6.872E-05,7.074E-05,7.139E-05,7.058E-05,6.861E-05,6.609E-05,6.387E-05,6.197E-05,6.049E-05,5.973E-05,5.981E-05,5.950E-05,5.706E-05,5.349E-05,5.170E-05,5.294E-05,5.618E-05,5.899E-05,6.013E-05,5.989E-05,5.803E-05,5.520E-05,5.289E-05,5.064E-05,4.723E-05,4.305E-05,3.807E-05,3.180E-05,2.422E-05,1.681E-05,1.028E-05,4.655E-06,8.891E-07,-1.076E-06,-2.425E-06,-3.910E-06,-5.894E-06,-7.975E-06,-9.536E-06,-1.054E-05,-1.065E-05,-1.063E-05,-1.118E-05,-1.178E-05,-1.195E-05,-1.230E-05,-1.406E-05,-1.636E-05,-1.614E-05,-1.198E-05,-5.234E-06,1.574E-06,7.095E-06,1.176E-05,1.531E-05,1.724E-05,1.869E-05,1.978E-05,1.912E-05,1.699E-05,
3,OS OS scot.P,1,-2.719E-05,-1.854E-05,-1.184E-05,-7.291E-06,-4.417E-06,-3.052E-06,-3.240E-06,-4.718E-06,-7.635E-06,-1.209E-05,-1.739E-05,-2.328E-05,-2.967E-05,-3.596E-05,-4.141E-05,-4.578E-05,-4.891E-05,-5.090E-05,-5.228E-05,-5.328E-05,-5.368E-05,-5.340E-05,-5.270E-05,-5.193E-05,-5.110E-05,-4.996E-05,-4.876E-05,-4.771E-05,-4.644E-05,-4.455E-05,-4.214E-05,-3.917E-05,-3.458E-05,-2.770E-05,-1.916E-05,-1.053E-05,-3.358E-06,2.231E-06,6.809E-06,9.799E-06,1.082E-05,1.028E-05,8.236E-06,4.785E-06,6.608E-07,-4.009E-06,-9.406E-06,-1.482E-05,-1.912E-05,-2.205E-05,-2.388E-05,-2.441E-05,-2.383E-05,-2.262E-05,-2.091E-05,-1.903E-05,-1.721E-05,-1.546E-05,-1.376E-05,-1.198E-05,-1.034E-05,-9.073E-06,-7.653E-06,-5.839E-06,-3.586E-06,-3.662E-07,4.753E-06,1.248E-05,2.229E-05,3.270E-05,4.220E-05,5.003E-05,5.605E-05,6.004E-05,6.208E-05,6.256E-05,6.158E-05,5.901E-05,5.516E-05,5.005E-05,4.381E-05,3.726E-05,3.133E-05,2.643E-05,2.277E-05,2.071E-05,2.000E-05,1.989E-05,1.990E-05,2.003E-05,2.036E-05,2.090E-05,2.166E-05,2.250E-05,2.302E-05,2.309E-05,2.326E-05,2.413E-05,2.580E-05,2.785E-05,3.073E-05,3.553E-05,4.242E-05,5.035E-05,5.761E-05,6.303E-05,6.653E-05,6.812E-05,6.796E-05,6.666E-05,6.416E-05,5.992E-05,5.402E-05,4.688E-05,3.911E-05,3.125E-05,2.390E-05,1.745E-05,1.209E-05,8.208E-06,5.597E-06,3.345E-06,1.031E-06,-1.115E-06,-2.893E-06,-4.235E-06,-5.157E-06,-5.666E-06,
4,OS OS max.P.,1,-1.058E-05,-6.251E-06,-1.376E-06,3.668E-06,8.324E-06,1.215E-05,1.539E-05,1.822E-05,2.024E-05,2.163E-05,2.227E-05,2.177E-05,1.964E-05,1.595E-05,1.101E-05,4.941E-06,-1.666E-06,-8.177E-06,-1.459E-05,-2.125E-05,-2.794E-05,-3.438E-05,-4.018E-05,-4.504E-05,-4.894E-05,-5.191E-05,-5.411E-05,-5.576E-05,-5.714E-05,-5.844E-05,-5.953E-05,-6.004E-05,-5.961E-05,-5.765E-05,-5.437E-05,-5.000E-05,-4.451E-05,-3.770E-05,-2.955E-05,-2.059E-05,-1.156E-05,-2.592E-06,6.480E-06,1.615E-05,2.632E-05,3.566E-05,4.272E-05,4.687E-05,4.808E-05,4.691E-05,4.455E-05,4.202E-05,3.963E-05,3.732E-05,3.494E-05,3.254E-05,3.077E-05,3.046E-05,3.201E-05,3.518E-05,3.932E-05,4.379E-05,4.779E-05,5.070E-05,5.224E-05,5.273E-05,5.325E-05,5.521E-05,5.928E-05,6.545E-05,7.282E-05,8.054E-05,8.763E-05,9.326E-05,9.724E-05,9.986E-05,1.009E-04,1.006E-04,9.896E-05,9.593E-05,9.175E-05,8.685E-05,8.200E-05,7.764E-05,7.370E-05,6.988E-05,6.604E-05,6.167E-05,5.629E-05,4.968E-05,4.212E-05,3.421E-05,2.651E-05,1.970E-05,1.375E-05,8.513E-06,4.248E-06,9.977E-07,-1.636E-06,-3.930E-06,-5.504E-06,-5.598E-06,-4.039E-06,-1.269E-06,2.159E-06,6.046E-06,1.006E-05,1.361E-05,1.637E-05,1.868E-05,2.071E-05,2.241E-05,2.381E-05,2.421E-05,2.310E-05,2.064E-05,1.717E-05,1.295E-05,8.518E-06,4.232E-06,2.606E-07,-3.574E-06,-7.285E-06,-1.075E-05,-1.403E-05,-1.709E-05,-1.975E-05,-2.175E-05,
5,OD OD scot.P,129,-1.653E-06,1.673E-06,4.628E-06,7.116E-06,9.508E-06,1.196E-05,1.439E-05,1.664E-05,1.812E-05,1.820E-05,1.709E-05,1.528E-05,1.290E-05,1.028E-05,7.613E-06,4.703E-06,1.234E-06,-2.481E-06,-6.108E-06,-9.526E-06,-1.253E-05,-1.486E-05,-1.641E-05,-1.721E-05,-1.740E-05,-1.716E-05,-1.677E-05,-1.690E-05,-1.787E-05,-1.883E-05,-1.886E-05,-1.771E-05,-1.550E-05,-1.267E-05,-9.401E-06,-5.932E-06,-2.616E-06,5.018E-07,3.660E-06,6.844E-06,9.772E-06,1.216E-05,1.379E-05,1.443E-05,1.378E-05,1.196E-05,9.213E-06,6.080E-06,3.215E-06,5.772E-07,-1.936E-06,-4.318E-06,-6.833E-06,-9.424E-06,-1.194E-05,-1.429E-05,-1.600E-05,-1.703E-05,-1.772E-05,-1.812E-05,-1.825E-05,-1.830E-05,-1.839E-05,-1.831E-05,-1.732E-05,-1.526E-05,-1.232E-05,-8.931E-06,-5.277E-06,-1.313E-06,2.515E-06,5.730E-06,8.691E-06,1.171E-05,1.467E-05,1.735E-05,1.908E-05,1.942E-05,1.853E-05,1.692E-05,1.478E-05,1.220E-05,9.421E-06,6.664E-06,3.950E-06,1.314E-06,-1.395E-06,-4.257E-06,-6.966E-06,-9.442E-06,-1.154E-05,-1.302E-05,-1.384E-05,-1.414E-05,-1.404E-05,-1.398E-05,-1.424E-05,-1.464E-05,-1.462E-05,-1.362E-05,-1.158E-05,-9.068E-06,-6.171E-06,-2.741E-06,9.195E-07,4.389E-06,7.645E-06,1.081E-05,1.392E-05,1.708E-05,1.998E-05,2.161E-05,2.121E-05,1.927E-05,1.639E-05,1.306E-05,9.642E-06,6.271E-06,2.978E-06,6.594E-08,-2.670E-06,-5.279E-06,-7.539E-06,-9.483E-06,-1.108E-05,-1.248E-05,-1.365E-05,-1.428E-05,
6,OD OD max.P.,129,1.393E-05,9.578E-06,3.642E-06,-2.815E-06,-8.801E-06,-1.433E-05,-1.872E-05,-2.156E-05,-2.328E-05,-2.450E-05,-2.551E-05,-2.627E-05,-2.691E-05,-2.757E-05,-2.759E-05,-2.718E-05,-2.706E-05,-2.716E-05,-2.705E-05,-2.720E-05,-2.879E-05,-3.095E-05,-3.074E-05,-2.642E-05,-1.892E-05,-1.088E-05,-4.207E-06,1.147E-06,4.865E-06,6.732E-06,7.957E-06,8.886E-06,8.395E-06,6.805E-06,4.265E-06,1.497E-07,-5.764E-06,-1.206E-05,-1.728E-05,-2.192E-05,-2.579E-05,-2.827E-05,-2.980E-05,-3.093E-05,-3.202E-05,-3.315E-05,-3.410E-05,-3.477E-05,-3.471E-05,-3.411E-05,-3.367E-05,-3.353E-05,-3.327E-05,-3.319E-05,-3.464E-05,-3.725E-05,-3.790E-05,-3.402E-05,-2.619E-05,-1.733E-05,-1.011E-05,-4.789E-06,-1.106E-06,5.605E-07,1.378E-06,2.295E-06,1.957E-06,3.574E-07,-1.662E-06,-4.460E-06,-8.888E-06,-1.451E-05,-2.000E-05,-2.516E-05,-2.965E-05,-3.281E-05,-3.466E-05,-3.568E-05,-3.648E-05,-3.744E-05,-3.838E-05,-3.913E-05,-3.929E-05,-3.911E-05,-3.918E-05,-3.926E-05,-3.890E-05,-3.835E-05,-3.891E-05,-4.045E-05,-4.043E-05,-3.687E-05,-3.023E-05,-2.260E-05,-1.564E-05,-9.659E-06,-5.138E-06,-2.621E-06,-1.019E-06,5.103E-07,6.335E-07,-8.157E-07,-3.007E-06,-6.083E-06,-1.071E-05,-1.636E-05,-2.175E-05,-2.677E-05,-3.099E-05,-3.384E-05,-3.581E-05,-3.698E-05,-3.753E-05,-3.798E-05,-3.819E-05,-3.804E-05,-3.743E-05,-3.634E-05,-3.569E-05,-3.572E-05,-3.578E-05,-3.563E-05,-3.635E-05,-3.846E-05,-3.945E-05,-3.638E-05,-2.940E-05,-2.094E-05,
7,OS OS scot.P,129,-5.981E-06,-6.467E-06,-6.798E-06,-6.505E-06,-5.714E-06,-4.454E-06,-1.980E-06,2.824E-06,1.010E-05,1.835E-05,2.554E-05,3.097E-05,3.482E-05,3.681E-05,3.660E-05,3.470E-05,3.168E-05,2.724E-05,2.166E-05,1.548E-05,8.644E-06,1.247E-06,-5.889E-06,-1.191E-05,-1.661E-05,-1.986E-05,-2.183E-05,-2.297E-05,-2.374E-05,-2.435E-05,-2.483E-05,-2.512E-05,-2.511E-05,-2.443E-05,-2.338E-05,-2.248E-05,-2.156E-05,-2.034E-05,-1.875E-05,-1.681E-05,-1.378E-05,-8.411E-06,-7.542E-07,7.718E-06,1.529E-05,2.105E-05,2.517E-05,2.789E-05,2.908E-05,2.871E-05,2.684E-05,2.347E-05,1.905E-05,1.365E-05,7.168E-06,-1.037E-07,-7.129E-06,-1.301E-05,-1.786E-05,-2.173E-05,-2.435E-05,-2.587E-05,-2.656E-05,-2.676E-05,-2.692E-05,-2.704E-05,-2.701E-05,-2.666E-05,-2.584E-05,-2.514E-05,-2.456E-05,-2.357E-05,-2.191E-05,-1.970E-05,-1.670E-05,-1.205E-05,-5.077E-06,3.427E-06,1.178E-05,1.840E-05,2.276E-05,2.517E-05,2.567E-05,2.464E-05,2.246E-05,1.876E-05,1.357E-05,7.542E-06,7.772E-07,-6.416E-06,-1.328E-05,-1.927E-05,-2.418E-05,-2.779E-05,-3.007E-05,-3.138E-05,-3.209E-05,-3.227E-05,-3.215E-05,-3.183E-05,-3.122E-05,-3.015E-05,-2.883E-05,-2.787E-05,-2.714E-05,-2.615E-05,-2.459E-05,-2.257E-05,-1.998E-05,-1.570E-05,-8.986E-06,-8.386E-07,6.900E-06,1.308E-05,1.770E-05,2.084E-05,2.202E-05,2.139E-05,1.939E-05,1.567E-05,1.031E-05,3.904E-06,-2.991E-06,-9.828E-06,-1.626E-05,-2.186E-05,-2.653E-05,-3.036E-05,
8,OS OS max.P.,129,-2.333E-05,-2.447E-05,-2.519E-05,-2.568E-05,-2.603E-05,-2.614E-05,-2.584E-05,-2.453E-05,-2.204E-05,-1.840E-05,-1.387E-05,-9.044E-06,-4.231E-06,2.469E-07,4.268E-06,7.721E-06,1.033E-05,1.209E-05,1.347E-05,1.425E-05,1.385E-05,1.184E-05,8.636E-06,4.766E-06,6.234E-07,-3.590E-06,-7.638E-06,-1.149E-05,-1.515E-05,-1.842E-05,-2.126E-05,-2.379E-05,-2.616E-05,-2.810E-05,-2.949E-05,-3.031E-05,-3.045E-05,-3.044E-05,-3.099E-05,-3.170E-05,-3.172E-05,-3.049E-05,-2.778E-05,-2.392E-05,-1.934E-05,-1.448E-05,-9.740E-06,-5.438E-06,-1.953E-06,8.745E-07,3.234E-06,5.046E-06,6.477E-06,7.208E-06,6.576E-06,4.446E-06,1.516E-06,-2.024E-06,-6.125E-06,-1.056E-05,-1.496E-05,-1.903E-05,-2.258E-05,-2.575E-05,-2.889E-05,-3.187E-05,-3.443E-05,-3.648E-05,-3.795E-05,-3.871E-05,-3.882E-05,-3.868E-05,-3.866E-05,-3.890E-05,-3.906E-05,-3.823E-05,-3.578E-05,-3.172E-05,-2.671E-05,-2.177E-05,-1.721E-05,-1.308E-05,-9.416E-06,-6.335E-06,-3.879E-06,-1.777E-06,1.236E-07,1.262E-06,1.130E-06,-6.135E-07,-3.781E-06,-7.805E-06,-1.194E-05,-1.580E-05,-1.957E-05,-2.345E-05,-2.719E-05,-3.060E-05,-3.391E-05,-3.681E-05,-3.888E-05,-4.030E-05,-4.123E-05,-4.182E-05,-4.202E-05,-4.186E-05,-4.166E-05,-4.176E-05,-4.187E-05,-4.105E-05,-3.847E-05,-3.452E-05,-3.000E-05,-2.546E-05,-2.111E-05,-1.701E-05,-1.325E-05,-9.895E-06,-6.963E-06,-4.895E-06,-3.715E-06,-3.263E-06,-3.813E-06,-5.625E-06,-8.410E-06,-1.189E-05,-1.585E-05,-2.004E-05,
Values
Step,a [ms],b [ms],a-wave [µV],b-wave [µV],Avgs.,
